id_recibo,producto_id,pedido_id,cantidad,valor_unitario,valor_total,ciudad,costo_envio,ciudad_nombre,vendedor_id,fecha_compra,total,producto,precio,marca,sku,condicion,tipo_producto,nombre_vendedor,año_compra,mes_compra
4104,5292,84944,3,576,1728,BR-AL,345.6,Alagoas,1,2019-08-31,1728,Saia Jeans Forest,576,Mixed,222683.0,Nuevo Con Etiqueta,Saia,Ana Duarte,2019,8
4105,71946,86119,5,290,1450,BR-RN,290.0,Rio Grande do Norte,5,2019-08-31,1450,Shorts Destroyed Laranja,290,Le Lis Blanc,194102.0,Usado,Shorts,Paulo Calanca,2019,8
4106,29893,87306,5,420,2100,BR-SP,420.0,São Paulo,1,2019-08-31,2100,Sandalia Plataforma Corda,420,Luiza Barcelos,123641.0,Usado,Sandalia,Ana Duarte,2019,8
4107,41189,87320,6,160,960,BR-BA,192.0,Bahia,4,2019-08-31,960,Calca Acetinada Preta,160,Zara,176893.0,Usado,Calca,Millena Pereira,2019,8
4108,36306,87730,6,390,2340,BR-SP,468.0,São Paulo,5,2019-08-31,2340,Vestido Degrade Babados,390,Le Lis Blanc,128383.0,Usado,Vestido,Paulo Calanca,2019,8
4109,66135,88923,2,490,980,BR-RR,196.0,Roraima,1,2019-08-31,980,Colar Pedra Azul,490,Camila Klein,142193.0,Usado,Colar,Ana Duarte,2019,8
4110,8691,89243,3,180,540,BR-RR,108.0,Roraima,5,2019-08-31,540,Blusinha Basica Mescla,180,Zara,304828.0,Usado,Blusinha,Paulo Calanca,2019,8
4111,46573,92312,5,350,1750,BR-MS,350.0,Mato Grosso do Sul,3,2019-08-31,1750,Saia Amarela Faixa,350,Banana Republic,291820.0,Usado,Saia,Nadia Oliveira,2019,8
4112,86302,92376,6,139,834,BR-AC,166.8,Acre,1,2019-08-31,834,Body Estampa Coracoes,139,Carter’S,214670.0,Usado,Body,Ana Duarte,2019,8
4113,4853,92806,1,100,100,BR-MS,20.0,Mato Grosso do Sul,4,2019-08-31,100,Vestido Off White Franjas,100,Animale,295417.0,Usado,Vestido,Millena Pereira,2019,8
4114,98640,93284,1,990,990,BR-CE,198.0,Ceará,5,2019-08-31,990,Calca Jeans Costuras,990,Diesel,312258.0,Usado,Calca,Paulo Calanca,2019,8
4115,14074,94030,4,450,1800,BR-MA,360.0,Maranhão,1,2019-08-31,1800,Camisa Amarela Laco,450,Carol Bassi,309858.0,Usado,Camisa,Ana Duarte,2019,8
4116,37794,95212,3,105,315,BR-RR,63.0,Roraima,5,2019-08-31,315,Blusa Coracao Pedrarias,105,Zara,304416.0,Usado,Blusa,Paulo Calanca,2019,8
4117,83795,95487,3,310,930,BR-RS,186.0,Rio Grande do Sul,3,2019-08-31,930,Vestido Estampa Color,310,Cantão,309928.0,Usado,Vestido,Nadia Oliveira,2019,8
4118,86544,95882,5,50,250,BR-MT,50.0,Mato Grosso,5,2019-08-31,250,Macaquinho Tricot Bege,50,Bazar Genial,259479.0,Usado,Macaquinho,Paulo Calanca,2019,8
4119,79551,95929,3,290,870,BR-PE,174.0,Pernambuco,1,2019-08-31,870,Shorts Jeans Destroyed,290,Sacada,213739.0,Usado,Shorts,Ana Duarte,2019,8
4120,87711,95963,5,140,700,BR-AP,140.0,Amapá,2,2019-08-31,700,Conjunto Body Calca,140,Bazar Genial,179288.0,Usado,Conjunto,Daniel Siqueira,2019,8
4121,29510,97958,4,360,1440,BR-CE,288.0,Ceará,3,2019-08-31,1440,Jaqueta Jeans,360,Maria Bonita,920756.0,Usado,Jaqueta,Nadia Oliveira,2019,8
4122,53458,97977,4,450,1800,BR-DF,360.0,Distrito Federal,5,2019-08-31,1800,Vestido Renda Branco,450,Le Lis Blanc,239416.0,Usado,Vestido,Paulo Calanca,2019,8
4123,14074,98343,2,450,900,BR-TO,180.0,Tocantins,4,2019-08-31,900,Camisa Amarela Laco,450,Carol Bassi,309858.0,Usado,Camisa,Millena Pereira,2019,8
4124,54794,98417,6,350,2100,BR-DF,420.0,Distrito Federal,1,2019-08-31,2100,Bermuda Jeans Lavagem,350,Seven,295449.0,Usado,Bermuda,Ana Duarte,2019,8
4125,37384,98621,3,700,2100,BR-MT,420.0,Mato Grosso,3,2019-08-31,2100,Jaqueta Veludo Bordada,700,Animale,141732.0,Usado,Jaqueta,Nadia Oliveira,2019,8
4126,12751,99579,6,400,2400,BR-AC,480.0,Acre,3,2019-08-31,2400,Bata Pink Decote,400,Loft 747,264713.0,Nuevo Con Etiqueta,Bata,Nadia Oliveira,2019,8
4127,65473,99966,3,210,630,BR-RN,126.0,Rio Grande do Norte,5,2019-08-31,630,Oculos Acetato Branco,210,Mango,944049.0,Usado,Oculos,Paulo Calanca,2019,8
4128,4307,99976,6,6175,37050,BR-PI,7410.0,Piauí,2,2019-08-31,37050,Bolsa Intrecciato Caramelo,6175,Bottega Veneta,301305.0,Usado,Bolsa,Daniel Siqueira,2019,8
4129,36195,100208,6,110,660,BR-PI,132.0,Piauí,3,2019-08-31,660,Calca Jeans Off-White,110,Zara,142699.0,Usado,Calca,Nadia Oliveira,2019,8
4130,43888,101182,2,190,380,BR-SE,76.0,Sergipe,4,2019-08-31,380,Regata Renda Branca,190,Farm,257576.0,Usado,Regata,Millena Pereira,2019,8
4131,98640,101222,4,990,3960,BR-RS,792.0,Rio Grande do Sul,5,2019-08-31,3960,Calca Jeans Costuras,990,Diesel,312258.0,Usado,Calca,Paulo Calanca,2019,8
4132,41262,101397,2,390,780,BR-MA,156.0,Maranhão,5,2019-09-01,780,Calca Estampa Flare,390,Canal,304225.0,Usado,Calca,Paulo Calanca,2019,9
4133,18790,102328,5,890,4450,BR-PA,890.0,Pará,5,2019-09-01,4450,Vestido Recortes Cores,890,Bcbgmaxzria,264965.0,Usado,Vestido,Paulo Calanca,2019,9
4134,100939,102344,6,310,1860,BR-AC,372.0,Acre,3,2019-09-01,1860,Blusa Suede Caramelo,310,Dress&Co,227144.0,Usado,Blusa,Nadia Oliveira,2019,9
4135,43699,102532,5,169,845,BR-RS,169.0,Rio Grande do Sul,3,2019-09-01,845,Shorts Estampa Cinto,169,Shoulder,247357.0,Usado,Shorts,Nadia Oliveira,2019,9
4136,2706,104220,6,590,3540,BR-PI,708.0,Piauí,2,2019-09-01,3540,Blusa Cinza,590,Mixed,297627.0,Usado,Blusa,Daniel Siqueira,2019,9
4137,56571,104333,5,420,2100,BR-PA,420.0,Pará,5,2019-09-01,2100,Vestido Seda Floral,420,Animale,178553.0,Usado,Vestido,Paulo Calanca,2019,9
4138,15875,104362,3,490,1470,BR-DF,294.0,Distrito Federal,5,2019-09-01,1470,Vestido Recortes Cores,490,Alix Shop,257917.0,Usado,Vestido,Paulo Calanca,2019,9
4139,21244,105505,3,1120,3360,BR-SP,672.0,São Paulo,5,2019-09-01,3360,Oculos Lente Azulada,1120,D&G Dolce & Gabbana,209297.0,Usado,Oculos,Paulo Calanca,2019,9
4140,18751,105578,5,990,4950,BR-SC,990.0,Santa Catarina,3,2019-09-01,4950,Vestido Couro Franjas,990,Spezzato,304187.0,Nuevo Con Etiqueta,Vestido,Nadia Oliveira,2019,9
4141,39814,106844,2,390,780,BR-GO,156.0,Goiás,2,2019-09-01,780,Blusinha Seda Off,390,Cori,218863.0,Usado,Blusinha,Daniel Siqueira,2019,9
4142,18128,107599,6,795,4770,BR-SC,954.0,Santa Catarina,5,2019-09-01,4770,Blusinha Tropical Azul,795,Reinaldo Lourenço,278292.0,Nuevo Con Etiqueta,Blusinha,Paulo Calanca,2019,9
4143,50771,108628,6,340,2040,BR-PB,408.0,Paraíba,2,2019-09-01,2040,Casaco Preto Amarracao,340,Maria Bonita,219782.0,Usado,Casaco,Daniel Siqueira,2019,9
4144,100460,109492,4,890,3560,BR-AM,712.0,Amazonas,1,2019-09-01,3560,Vestido Azul Franzido,890,Cris Barros,310953.0,Usado,Vestido,Ana Duarte,2019,9
4145,6742,109646,1,850,850,BR-PI,170.0,Piauí,5,2019-09-01,850,Casaco La Mescla,850,Rag & Bone,274341.0,Usado,Casaco,Paulo Calanca,2019,9
4146,41262,109755,1,390,390,BR-PA,78.0,Pará,2,2019-09-01,390,Calca Estampa Flare,390,Canal,304225.0,Usado,Calca,Daniel Siqueira,2019,9
4147,7871,109807,3,420,1260,BR-RS,252.0,Rio Grande do Sul,3,2019-09-01,1260,Vestido Ziper Fendi,420,Thelure,318544.0,Usado,Vestido,Nadia Oliveira,2019,9
4148,4853,110118,5,100,500,BR-BA,100.0,Bahia,5,2019-09-01,500,Vestido Off White Franjas,100,Animale,295417.0,Usado,Vestido,Paulo Calanca,2019,9
4149,48483,110735,6,400,2400,BR-MA,480.0,Maranhão,5,2019-09-01,2400,Vestido Polo Lilas,400,Ralph Lauren,303082.0,Usado,Vestido,Paulo Calanca,2019,9
4150,50330,111696,2,210,420,BR-GO,84.0,Goiás,2,2019-09-01,420,Camisa Jeans Azul,210,Zara,250096.0,Usado,Camisa,Daniel Siqueira,2019,9
4151,21516,111727,1,320,320,BR-AM,64.0,Amazonas,5,2019-09-01,320,Bolsa Vermelha Brilhos,320,Kipling,296103.0,Usado,Bolsa,Paulo Calanca,2019,9
4152,18212,112150,4,120,480,BR-ES,96.0,Espírito Santo,5,2019-09-01,480,Blusa Laranja Golinha,120,Zara,322472.0,Usado,Blusa,Paulo Calanca,2019,9
4153,29301,112228,2,180,360,BR-GO,72.0,Goiás,3,2019-09-01,360,Blusa Renda Off,180,Espaço Fashion,307359.0,Usado,Blusa,Nadia Oliveira,2019,9
4154,50478,112313,4,315,1260,BR-MA,252.0,Maranhão,2,2019-09-01,1260,Regata Estampa Roxa,315,Fyi,917217.0,Usado,Regata,Daniel Siqueira,2019,9
4155,35682,112748,5,250,1250,BR-MG,250.0,Minas Gerais,5,2019-09-01,1250,Sandalia Birkin Brilhos,250,Schutz,917151.0,Usado,Sandalia,Paulo Calanca,2019,9
4156,18128,114782,4,795,3180,BR-MA,636.0,Maranhão,5,2019-09-01,3180,Blusinha Tropical Azul,795,Reinaldo Lourenço,278292.0,Nuevo Con Etiqueta,Blusinha,Paulo Calanca,2019,9
4157,36195,114884,3,110,330,BR-PB,66.0,Paraíba,1,2019-09-01,330,Calca Jeans Off-White,110,Zara,142699.0,Usado,Calca,Ana Duarte,2019,9
4158,98640,116248,1,990,990,BR-RR,198.0,Roraima,4,2019-09-01,990,Calca Jeans Costuras,990,Diesel,312258.0,Usado,Calca,Millena Pereira,2019,9
4159,29893,117530,6,420,2520,BR-SP,504.0,São Paulo,4,2019-09-01,2520,Sandalia Plataforma Corda,420,Luiza Barcelos,123641.0,Usado,Sandalia,Millena Pereira,2019,9
4160,6262,117814,2,644,1288,BR-RS,257.6,Rio Grande do Sul,5,2019-09-01,1288,Camiseta Eternity,644,Mixed,247015.0,Nuevo Con Etiqueta,Camiseta,Paulo Calanca,2019,9
4161,53731,117998,6,430,2580,BR-SE,516.0,Sergipe,4,2019-09-01,2580,Camisa Verde Classica,430,A.Brand,308475.0,Usado,Camisa,Millena Pereira,2019,9
4162,7193,118092,2,320,640,BR-AC,128.0,Acre,5,2019-09-01,640,Saia Preta Babado,320,Mixed,185450.0,Usado,Saia,Paulo Calanca,2019,9
4163,9981,119173,1,4000,4000,BR-RN,800.0,Rio Grande do Norte,5,2019-09-01,4000,Bolsa Coral Saco,4000,Givenchy,278612.0,Usado,Bolsa,Paulo Calanca,2019,9
4164,8673,121075,5,490,2450,BR-ES,490.0,Espírito Santo,4,2019-09-01,2450,Clutch Preta Brilho,490,Marc By Marcjacobs,222028.0,Usado,Clutch,Millena Pereira,2019,9
4165,18751,121743,1,990,990,BR-SP,198.0,São Paulo,5,2019-09-02,990,Vestido Couro Franjas,990,Spezzato,304187.0,Nuevo Con Etiqueta,Vestido,Paulo Calanca,2019,9
4166,57708,124234,6,990,5940,BR-RR,1188.0,Roraima,4,2019-09-02,5940,Sapatilha Python Bege,990,Tory Burch,278531.0,Usado,Sapatilha,Millena Pereira,2019,9
4167,87711,125921,3,140,420,BR-AC,84.0,Acre,5,2019-09-02,420,Conjunto Body Calca,140,Bazar Genial,179288.0,Usado,Conjunto,Paulo Calanca,2019,9
4168,53731,126459,4,430,1720,BR-RR,344.0,Roraima,4,2019-09-02,1720,Camisa Verde Classica,430,A.Brand,308475.0,Usado,Camisa,Millena Pereira,2019,9
4169,47682,127219,2,430,860,BR-AL,172.0,Alagoas,5,2019-09-02,860,Vestido Malha Estampa,430,Forum,255197.0,Usado,Vestido,Paulo Calanca,2019,9
4170,83866,127324,5,990,4950,BR-RS,990.0,Rio Grande do Sul,5,2019-09-02,4950,Vestido Xadrez Pb,990,Skazi,252614.0,Nuevo Con Etiqueta,Vestido,Paulo Calanca,2019,9
4171,32890,127979,5,480,2400,BR-MG,480.0,Minas Gerais,5,2019-09-02,2400,Vestido Preto Amarracao,480,Mara Mac,303810.0,Usado,Vestido,Paulo Calanca,2019,9
4172,49026,128644,5,240,1200,BR-RJ,240.0,Rio de Janeiro,2,2019-09-02,1200,Blusa Colorida Babado,240,Farm,318273.0,Usado,Blusa,Daniel Siqueira,2019,9
4173,86302,129382,1,139,139,BR-RJ,27.8,Rio de Janeiro,5,2019-09-02,139,Body Estampa Coracoes,139,Carter’S,214670.0,Usado,Body,Paulo Calanca,2019,9
4174,77079,129824,2,100,200,BR-RR,40.0,Roraima,4,2019-09-02,200,Saia Evase Cinza,100,Zara,260523.0,Usado,Saia,Millena Pereira,2019,9
4175,29893,130093,6,420,2520,BR-AM,504.0,Amazonas,5,2019-09-02,2520,Sandalia Plataforma Corda,420,Luiza Barcelos,123641.0,Usado,Sandalia,Paulo Calanca,2019,9
4176,89100,130301,5,4200,21000,BR-GO,4200.0,Goiás,5,2019-09-02,21000,Vestido Longo Preto,4200,Barbara Bela,104978.0,Usado,Vestido,Paulo Calanca,2019,9
4177,84176,131153,6,310,1860,BR-AP,372.0,Amapá,5,2019-09-02,1860,Camisa Xadrez Verde,310,Joe Fresh,322482.0,Usado,Camisa,Paulo Calanca,2019,9
4178,87156,131793,2,160,320,BR-PI,64.0,Piauí,5,2019-09-02,320,Vestido Floral Laco,160,Sweet Cotton,263312.0,Usado,Vestido,Paulo Calanca,2019,9
4179,98964,132686,3,280,840,BR-AM,168.0,Amazonas,4,2019-09-02,840,Saia Lurex Color,280,Colcci,111937.0,Usado,Saia,Millena Pereira,2019,9
4180,27336,132992,5,250,1250,BR-DF,250.0,Distrito Federal,5,2019-09-02,1250,Calca Preta Resinada,250,Ellus,122068.0,Usado,Calca,Paulo Calanca,2019,9
4181,79079,133101,2,320,640,BR-DF,128.0,Distrito Federal,5,2019-09-02,640,Regata Nude Textura,320,Gregory,247347.0,Usado,Regata,Paulo Calanca,2019,9
4182,35682,133564,2,250,500,BR-AP,100.0,Amapá,3,2019-09-03,500,Sandalia Birkin Brilhos,250,Schutz,917151.0,Usado,Sandalia,Nadia Oliveira,2019,9
4183,42913,135034,2,2590,5180,BR-PI,1036.0,Piauí,4,2019-09-03,5180,Scarpin Bege Textura,2590,Jimmy Choo,318241.0,Usado,Scarpin,Millena Pereira,2019,9
4184,84743,137456,6,120,720,BR-AC,144.0,Acre,1,2019-09-03,720,Blusa Listrada Malha,120,Track & Field,287524.0,Usado,Blusa,Ana Duarte,2019,9
4185,43888,138542,6,190,1140,BR-RS,228.0,Rio Grande do Sul,5,2019-09-03,1140,Regata Renda Branca,190,Farm,257576.0,Usado,Regata,Paulo Calanca,2019,9
4186,14074,973,3,450,1350,BR-ES,270.0,Espírito Santo,2,2019-09-03,1350,Camisa Amarela Laco,450,Carol Bassi,309858.0,Usado,Camisa,Daniel Siqueira,2019,9
4187,13472,1833,2,450,900,BR-RN,180.0,Rio Grande do Norte,5,2019-09-03,900,Peeptoe Preto Verniz,450,Jorge Bischoff,318875.0,Usado,Peeptoe,Paulo Calanca,2019,9
4188,79079,1905,1,320,320,BR-PE,64.0,Pernambuco,5,2019-09-03,320,Regata Nude Textura,320,Gregory,247347.0,Usado,Regata,Paulo Calanca,2019,9
4189,29650,2621,2,120,240,BR-ES,48.0,Espírito Santo,5,2019-09-03,240,Vestido Estampa Pb,120,H&M,285576.0,Usado,Vestido,Paulo Calanca,2019,9
4190,25562,3324,5,320,1600,BR-GO,320.0,Goiás,1,2019-09-03,1600,Calca Jeans Reta,320,Miss Sixty,263656.0,Usado,Calca,Ana Duarte,2019,9
4191,43054,3414,5,320,1600,BR-RO,320.0,Rondônia,5,2019-09-03,1600,Calca Alfaiataria Rose,320,Cheroy,307550.0,Usado,Calca,Paulo Calanca,2019,9
4192,12812,4365,1,320,320,BR-SE,64.0,Sergipe,3,2019-09-03,320,Sandalia Nude Vazado,320,Schutz,522917.0,Usado,Sandalia,Nadia Oliveira,2019,9
4193,100932,5262,1,3900,3900,BR-CE,780.0,Ceará,2,2019-09-03,3900,Sapato Cetim Pink,3900,Christian Louboutin,304370.0,Usado,Sapato,Daniel Siqueira,2019,9
4194,75706,5961,3,100,300,BR-MG,60.0,Minas Gerais,1,2019-09-03,300,Shorts Poa Pb,100,Forever 21,258661.0,Usado,Shorts,Ana Duarte,2019,9
4195,35129,6311,5,320,1600,BR-RJ,320.0,Rio de Janeiro,3,2019-09-03,1600,Sapato Animal Spike,320,My Shoes,119135.0,Usado,Sapato,Nadia Oliveira,2019,9
4196,41518,6583,5,260,1300,BR-PR,260.0,Paraná,2,2019-09-03,1300,Calca Jeans Basica,260,Banana Republic,255410.0,Nuevo Con Etiqueta,Calca,Daniel Siqueira,2019,9
4197,10086,6615,4,750,3000,BR-TO,600.0,Tocantins,2,2019-09-03,3000,Oculos Metal,750,Christian Dior,319314.0,Usado,Oculos,Daniel Siqueira,2019,9
4198,84743,7110,6,120,720,BR-GO,144.0,Goiás,4,2019-09-03,720,Blusa Listrada Malha,120,Track & Field,287524.0,Usado,Blusa,Millena Pereira,2019,9
4199,12895,7317,2,2600,5200,BR-GO,1040.0,Goiás,1,2019-09-03,5200,Oculos Redondo Purple,2600,Prada,237288.0,Usado,Oculos,Ana Duarte,2019,9
4200,7729,7470,6,360,2160,BR-PB,432.0,Paraíba,5,2019-09-03,2160,Camisa Fio Animalprint,360,Bobô,302385.0,Usado,Camisa,Paulo Calanca,2019,9
4201,33349,9215,3,270,810,BR-PA,162.0,Pará,4,2019-09-03,810,Vestido Listras Malha,270,Calvin Klein,307118.0,Usado,Vestido,Millena Pereira,2019,9
4202,56380,9216,2,179,358,BR-ES,71.6,Espírito Santo,5,2019-09-03,358,Calca Moletom Listras,179,Zara,218866.0,Usado,Calca,Paulo Calanca,2019,9
4203,33976,9373,3,120,360,BR-RO,72.0,Rondônia,1,2019-09-03,360,Camisa Xadrez Azul,120,Hollister,211116.0,Usado,Camisa,Ana Duarte,2019,9
4204,3865,9473,4,6500,26000,BR-RN,5200.0,Rio Grande do Norte,1,2019-09-04,26000,Bolsa Classica Roxa,6500,Christian Dior,165834.0,Usado,Bolsa,Ana Duarte,2019,9
4205,80644,11826,4,990,3960,BR-AL,792.0,Alagoas,5,2019-09-04,3960,Bolsa Azul Candy,990,Lauren Ralph Lauren,289991.0,Usado,Bolsa,Paulo Calanca,2019,9
4206,53731,11920,2,430,860,BR-ES,172.0,Espírito Santo,5,2019-09-04,860,Camisa Verde Classica,430,A.Brand,308475.0,Usado,Camisa,Paulo Calanca,2019,9
4207,82257,14496,5,1600,8000,BR-AL,1600.0,Alagoas,5,2019-09-04,8000,Clutch Preta Pregas,1600,Red Valentino,296471.0,Usado,Clutch,Paulo Calanca,2019,9
4208,57815,14753,4,100,400,BR-RO,80.0,Rondônia,1,2019-09-04,400,Camisa Jeans Classica,100,Hollister,164517.0,Usado,Camisa,Ana Duarte,2019,9
4209,88368,18535,5,250,1250,BR-SP,250.0,São Paulo,2,2019-09-04,1250,Blusa Malha Azul,250,Talie Nk,254726.0,Usado,Blusa,Daniel Siqueira,2019,9
4210,20029,19316,4,294,1176,BR-CE,235.2,Ceará,5,2019-09-04,1176,Tenis Xadrez Tecido,294,Converse,121965.0,Usado,Tenis,Paulo Calanca,2019,9
4211,36306,19698,6,390,2340,BR-MG,468.0,Minas Gerais,1,2019-09-04,2340,Vestido Degrade Babados,390,Le Lis Blanc,128383.0,Usado,Vestido,Ana Duarte,2019,9
4212,73038,20267,6,90,540,BR-SE,108.0,Sergipe,5,2019-09-04,540,Blusa Veludo Flores,90,Isa Kulikovski,248238.0,Usado,Blusa,Paulo Calanca,2019,9
4213,22407,22123,6,200,1200,BR-MT,240.0,Mato Grosso,3,2019-09-04,1200,Cropped Listras Florzinhas,200,Topshop,327426.0,Usado,Cropped,Nadia Oliveira,2019,9
4214,4835,23745,2,560,1120,BR-SC,224.0,Santa Catarina,5,2019-09-04,1120,Blazer Cinza E Azul Marinho,560,Levi'S,105695.0,Usado,Blazer,Paulo Calanca,2019,9
4215,70240,24257,2,290,580,BR-PI,116.0,Piauí,3,2019-09-04,580,Blusa Tricot Lilas,290,Ralph Lauren,322504.0,Usado,Blusa,Nadia Oliveira,2019,9
4216,29893,25007,5,420,2100,BR-RR,420.0,Roraima,4,2019-09-04,2100,Sandalia Plataforma Corda,420,Luiza Barcelos,123641.0,Usado,Sandalia,Millena Pereira,2019,9
4217,64127,25078,1,590,590,BR-PE,118.0,Pernambuco,5,2019-09-04,590,Vestido Textura Branco,590,J. Crew,317928.0,Usado,Vestido,Paulo Calanca,2019,9
4218,35682,25553,3,250,750,BR-AL,150.0,Alagoas,3,2019-09-04,750,Sandalia Birkin Brilhos,250,Schutz,917151.0,Usado,Sandalia,Nadia Oliveira,2019,9
4219,17329,26624,4,590,2360,BR-AC,472.0,Acre,5,2019-09-04,2360,Blusa Renda Pb,590,Isolda,525179.0,Usado,Blusa,Paulo Calanca,2019,9
4220,53458,28520,6,450,2700,BR-BA,540.0,Bahia,5,2019-09-04,2700,Vestido Renda Branco,450,Le Lis Blanc,239416.0,Usado,Vestido,Paulo Calanca,2019,9
4221,14420,29793,5,690,3450,BR-MA,690.0,Maranhão,2,2019-09-04,3450,Vestido Rose Drapeado,690,Vera Wang,295452.0,Nuevo Sin Etiqueta,Vestido,Daniel Siqueira,2019,9
4222,14074,30985,4,450,1800,BR-MG,360.0,Minas Gerais,3,2019-09-04,1800,Camisa Amarela Laco,450,Carol Bassi,309858.0,Usado,Camisa,Nadia Oliveira,2019,9
4223,13705,32004,6,180,1080,BR-SC,216.0,Santa Catarina,5,2019-09-04,1080,Saia Fio Nude,180,Seal Brasil,208623.0,Usado,Saia,Paulo Calanca,2019,9
4224,59784,33158,2,390,780,BR-MG,156.0,Minas Gerais,4,2019-09-04,780,Calca Ziper Preto,390,Banana Republic,314958.0,Usado,Calca,Millena Pereira,2019,9
4225,9809,33267,4,260,1040,BR-PA,208.0,Pará,3,2019-09-04,1040,Cropped Courino Texturas,260,H&M,312006.0,Usado,Cropped,Nadia Oliveira,2019,9
4226,29012,33589,5,525,2625,BR-PB,525.0,Paraíba,2,2019-09-04,2625,Casaco Branco Costuras,525,Tigresse,257889.0,Usado,Casaco,Daniel Siqueira,2019,9
4227,22568,34184,2,245,490,BR-ES,98.0,Espírito Santo,5,2019-09-04,490,Casaqueto Estampa Geometrica,245,Zara,244931.0,Usado,Casaqueto,Paulo Calanca,2019,9
4228,18790,34357,2,890,1780,BR-PE,356.0,Pernambuco,3,2019-09-04,1780,Vestido Recortes Cores,890,Bcbgmaxzria,264965.0,Usado,Vestido,Nadia Oliveira,2019,9
4229,82257,34645,1,1600,1600,BR-RR,320.0,Roraima,1,2019-09-04,1600,Clutch Preta Pregas,1600,Red Valentino,296471.0,Usado,Clutch,Ana Duarte,2019,9
4230,65473,34956,4,210,840,BR-AP,168.0,Amapá,3,2019-09-04,840,Oculos Acetato Branco,210,Mango,944049.0,Usado,Oculos,Nadia Oliveira,2019,9
4231,17258,35435,6,420,2520,BR-RN,504.0,Rio Grande do Norte,3,2019-09-04,2520,Saia Transparente Cover,420,Luisa Farani,257900.0,Usado,Saia,Nadia Oliveira,2019,9
4232,45979,35697,2,280,560,BR-CE,112.0,Ceará,1,2019-09-04,560,Vestido Longo Estampa,280,Farm,285174.0,Usado,Vestido,Ana Duarte,2019,9
4233,70240,36413,6,290,1740,BR-AM,348.0,Amazonas,4,2019-09-04,1740,Blusa Tricot Lilas,290,Ralph Lauren,322504.0,Usado,Blusa,Millena Pereira,2019,9
4234,27659,36512,1,140,140,BR-PB,28.0,Paraíba,4,2019-09-05,140,Blusa Tricolor,140,Zara,278232.0,Usado,Blusa,Millena Pereira,2019,9
4235,14420,36598,5,690,3450,BR-PA,690.0,Pará,2,2019-09-05,3450,Vestido Rose Drapeado,690,Vera Wang,295452.0,Nuevo Sin Etiqueta,Vestido,Daniel Siqueira,2019,9
4236,56350,38272,1,245,245,BR-MG,49.0,Minas Gerais,2,2019-09-05,245,Vestido Laranja Cavado,245,Steal The Look,315513.0,Usado,Vestido,Daniel Siqueira,2019,9
4237,48483,38805,4,400,1600,BR-ES,320.0,Espírito Santo,1,2019-09-05,1600,Vestido Polo Lilas,400,Ralph Lauren,303082.0,Usado,Vestido,Ana Duarte,2019,9
4238,41518,39132,2,260,520,BR-AP,104.0,Amapá,5,2019-09-05,520,Calca Jeans Basica,260,Banana Republic,255410.0,Nuevo Con Etiqueta,Calca,Paulo Calanca,2019,9
4239,57708,40470,5,990,4950,BR-AP,990.0,Amapá,5,2019-09-05,4950,Sapatilha Python Bege,990,Tory Burch,278531.0,Usado,Sapatilha,Paulo Calanca,2019,9
4240,98640,40558,1,990,990,BR-CE,198.0,Ceará,4,2019-09-05,990,Calca Jeans Costuras,990,Diesel,312258.0,Usado,Calca,Millena Pereira,2019,9
4241,50330,42608,3,210,630,BR-RR,126.0,Roraima,3,2019-09-05,630,Camisa Jeans Azul,210,Zara,250096.0,Usado,Camisa,Nadia Oliveira,2019,9
4242,83795,43217,5,310,1550,BR-PR,310.0,Paraná,1,2019-09-05,1550,Vestido Estampa Color,310,Cantão,309928.0,Usado,Vestido,Ana Duarte,2019,9
4243,14074,43787,2,450,900,BR-PB,180.0,Paraíba,4,2019-09-05,900,Camisa Amarela Laco,450,Carol Bassi,309858.0,Usado,Camisa,Millena Pereira,2019,9
4244,74864,44216,4,130,520,BR-RS,104.0,Rio Grande do Sul,1,2019-09-05,520,Vestido Jeans Babados,130,Zara,219248.0,Usado,Vestido,Ana Duarte,2019,9
4245,41189,44375,6,160,960,BR-AM,192.0,Amazonas,1,2019-09-05,960,Calca Acetinada Preta,160,Zara,176893.0,Usado,Calca,Ana Duarte,2019,9
4246,24159,45682,4,270,1080,BR-RJ,216.0,Rio de Janeiro,4,2019-09-05,1080,Regata Listras Azul,270,Osklen,304941.0,Usado,Regata,Millena Pereira,2019,9
4247,47475,45957,3,490,1470,BR-AL,294.0,Alagoas,1,2019-09-05,1470,Calca Alfaiataria Preta,490,Mixed,263658.0,Usado,Calca,Ana Duarte,2019,9
4248,27546,46883,3,336,1008,BR-RR,201.6,Roraima,3,2019-09-05,1008,Calca Veludo Cotele,336,Joe'S,236203.0,Usado,Calca,Nadia Oliveira,2019,9
4249,4853,47479,1,100,100,BR-ES,20.0,Espírito Santo,5,2019-09-05,100,Vestido Off White Franjas,100,Animale,295417.0,Usado,Vestido,Paulo Calanca,2019,9
4250,85154,49295,5,420,2100,BR-PE,420.0,Pernambuco,1,2019-09-05,2100,Vestido Ombro Pb,420,Dress&Co,255995.0,Usado,Vestido,Ana Duarte,2019,9
4251,41189,49717,2,160,320,BR-RJ,64.0,Rio de Janeiro,4,2019-09-05,320,Calca Acetinada Preta,160,Zara,176893.0,Usado,Calca,Millena Pereira,2019,9
